completion_date,company_alias_name,company_alias_id,assigned_by_email,notified_contacts,product_name,product_item_number,task_assigned_date,task_assignees,task_status,days_open,task_id
(blank),Mega Buyer,(blank),Company-Admin-Enterprise@mmbcorp.com,Company-Admin-Business@bigbuyerinc.com,12k OLED Flatscreen TV - 19 Inch,A12-4432F7,07-13-2022,Company-Admin-Business@bigbuyerinc.com,Not Started,285,3 233
(blank),Mega Buyer,(blank),Company-Admin-Enterprise@mmbcorp.com,Company-Admin-Business@bigbuyerinc.com,12k OLED Flatscreen TV - 19 Inch,A12-4432F7,07-13-2022,Company-Admin-Business@bigbuyerinc.com,Not Started,285,3 240
(blank),Mega Buyer,(blank),Alesia.Chamblee@mmbcorp.com,Company-Admin-Business@bigbuyerinc.com,Yummy Bread,437829374,07-12-2022,Company-Admin-Business@bigbuyerinc.com,Not Started,286,3 096
03-31-2023,Mega Buyer,(blank),Company-Admin-Enterprise@mmbcorp.com,Company-Admin-Business@bigbuyerinc.com,12k OLED Flatscreen TV - 50 Inch,A12-0092G,03-29-2023,Company-Admin-Business@bigbuyerinc.com,Completed,1,5 571
(blank),Mega Buyer,(blank),Company-Admin-Enterprise@mmbcorp.com,Rosalia.Mahon@bigbuyerinc.com,(blank),(blank),01-23-2023,Rosalia.Mahon@bigbuyerinc.com,Closed,0,5 019
(blank),Mega Buyer,(blank),Company-Admin-Enterprise@mmbcorp.com,"Company-User-Business@bigbuyerinc.com,Company-Admin-Business@bigbuyerinc.com,Antionette.Brundidge@bigbuyerinc.com",(blank),(blank),01-19-2023,General Management,In Progress,95,5 010
(blank),Mega Buyer,(blank),Company-Admin-Enterprise@mmbcorp.com,Company-Admin-Business@bigbuyerinc.com,(blank),(blank),02-08-2022,Company-Admin-Business@bigbuyerinc.com,Closed,6,1 160
(blank),Mega Buyer,(blank),Company-Admin-Enterprise@mmbcorp.com,"Company-User-Business@bigbuyerinc.com,Company-Admin-Business@bigbuyerinc.com,Antionette.Brundidge@bigbuyerinc.com",(blank),(blank),11-19-2021,"General Management,Sales",Closed,88,1 022
(blank),Mega Buyer,(blank),Alesia.Chamblee@mmbcorp.com,Company-Admin-Business@bigbuyerinc.com,(blank),(blank),02-16-2022,Company-Admin-Business@bigbuyerinc.com,In Progress,432,1 189
08-29-2022,Mega Buyer,(blank),Company-Admin-Enterprise@mmbcorp.com,Company-Admin-Business@bigbuyerinc.com,(blank),(blank),08-29-2022,Company-Admin-Business@bigbuyerinc.com,Completed,0,3 563
11-17-2021,Mega Buyer,(blank),Company-Admin-Enterprise@mmbcorp.com,Company-Admin-Business@bigbuyerinc.com,Missed product,9876-mock,11-17-2021,Company-Admin-Business@bigbuyerinc.com,Completed,0,1 003
11-17-2021,Mega Buyer,(blank),Company-Admin-Enterprise@mmbcorp.com,Company-Admin-Business@bigbuyerinc.com,Missed product,9876-mock,11-17-2021,Company-Admin-Business@bigbuyerinc.com,Completed,0,998
11-17-2021,Mega Buyer,(blank),Company-Admin-Enterprise@mmbcorp.com,Company-Admin-Business@bigbuyerinc.com,Missed product,9876-mock,11-17-2021,Company-Admin-Business@bigbuyerinc.com,Completed,0,999
11-17-2021,Mega Buyer,(blank),Company-Admin-Enterprise@mmbcorp.com,Company-Admin-Business@bigbuyerinc.com,Missed product,9876-mock,11-17-2021,Company-Admin-Business@bigbuyerinc.com,Completed,0,1 004
11-17-2021,Mega Buyer,(blank),Company-Admin-Enterprise@mmbcorp.com,Company-Admin-Business@bigbuyerinc.com,Missed product,9876-mock,11-17-2021,Company-Admin-Business@bigbuyerinc.com,Completed,0,1 000
11-17-2021,Mega Buyer,(blank),Company-Admin-Enterprise@mmbcorp.com,Company-Admin-Business@bigbuyerinc.com,Missed product,9876-mock,11-17-2021,Company-Admin-Business@bigbuyerinc.com,Completed,0,1 001
11-17-2021,Mega Buyer,(blank),Company-Admin-Enterprise@mmbcorp.com,Company-Admin-Business@bigbuyerinc.com,Missed product,9876-mock,11-17-2021,Company-Admin-Business@bigbuyerinc.com,Completed,0,1 002
11-17-2021,Mega Buyer,(blank),Company-Admin-Enterprise@mmbcorp.com,Company-Admin-Business@bigbuyerinc.com,Missed product,9876-mock,11-17-2021,Company-Admin-Business@bigbuyerinc.com,Completed,0,1 008
11-17-2021,Mega Buyer,(blank),Company-Admin-Enterprise@mmbcorp.com,Company-Admin-Business@bigbuyerinc.com,Missed product,9876-mock,11-17-2021,Company-Admin-Business@bigbuyerinc.com,Completed,0,1 005
11-17-2021,Mega Buyer,(blank),Company-Admin-Enterprise@mmbcorp.com,Company-Admin-Business@bigbuyerinc.com,Missed product,9876-mock,11-17-2021,Company-Admin-Business@bigbuyerinc.com,Completed,0,1 006
11-17-2021,Mega Buyer,(blank),Company-Admin-Enterprise@mmbcorp.com,Company-Admin-Business@bigbuyerinc.com,Missed product,9876-mock,11-17-2021,Company-Admin-Business@bigbuyerinc.com,Completed,0,1 007
(blank),Mega Buyer,(blank),Alesia.Chamblee@mmbcorp.com,Company-Admin-Business@bigbuyerinc.com,Missed product,9876-mock,11-18-2021,Company-Admin-Business@bigbuyerinc.com,Closed,0,1 014
(blank),Mega Buyer,(blank),Company-Admin-Enterprise@mmbcorp.com,Company-Admin-Business@bigbuyerinc.com,Missed product,9876-mock,11-17-2021,Company-Admin-Business@bigbuyerinc.com,In Progress,523,1 009
08-27-2021,Mega Buyer,(blank),Company-Admin-Enterprise@mmbcorp.com,"Lakita.Hayslip@bigbuyerinc.com,Jeffie.Guice@bigbuyerinc.com,Company-User-Business@bigbuyerinc.com,Company-Admin-Business@bigbuyerinc.com,Antionette.Brundidge@bigbuyerinc.com,Antionette.Brundidge@bigbuyerinc.com",(blank),(blank),08-26-2021,"Customer Service,Distribution,Finance,Human Resources,General Management,Legal,IT,Marketing,Production,Purchasing",Completed,1,697
(blank),Mega Buyer,(blank),Company-Admin-Enterprise@mmbcorp.com,"Company-User-Business@bigbuyerinc.com,Company-Admin-Business@bigbuyerinc.com,Antionette.Brundidge@bigbuyerinc.com",(blank),(blank),10-22-2021,General Management,Closed,116,743
(blank),Mega Buyer,(blank),Company-Admin-Enterprise@mmbcorp.com,Company-Admin-Business@bigbuyerinc.com,(blank),(blank),11-03-2021,Company-Admin-Business@bigbuyerinc.com,Not Started,537,903
(blank),Mega Buyer,(blank),Company-Admin-Enterprise@mmbcorp.com,"Lakita.Hayslip@bigbuyerinc.com,Jeffie.Guice@bigbuyerinc.com,Company-User-Business@bigbuyerinc.com,Company-Admin-Business@bigbuyerinc.com,Antionette.Brundidge@bigbuyerinc.com",(blank),(blank),11-16-2021,"General Management,Customer Service,Distribution",Closed,91,982
(blank),Mega Buyer,(blank),Alesia.Chamblee@mmbcorp.com,Company-Admin-Business@bigbuyerinc.com,(blank),(blank),11-18-2021,Company-Admin-Business@bigbuyerinc.com,Closed,0,1 012
(blank),Mega Buyer,(blank),Company-Admin-Enterprise@mmbcorp.com,Company-Admin-Business@bigbuyerinc.com,(blank),(blank),07-26-2021,Company-Admin-Business@bigbuyerinc.com,Closed,0,651
(blank),Mega Buyer,(blank),Company-Admin-Enterprise@mmbcorp.com,Company-Admin-Business@bigbuyerinc.com,(blank),(blank),07-26-2021,Company-Admin-Business@bigbuyerinc.com,Closed,0,645
(blank),Mega Buyer,(blank),Company-Admin-Enterprise@mmbcorp.com,"Lakita.Hayslip@bigbuyerinc.com,Jeffie.Guice@bigbuyerinc.com,Company-User-Business@bigbuyerinc.com,Company-Admin-Business@bigbuyerinc.com,Antionette.Brundidge@bigbuyerinc.com",(blank),(blank),07-26-2021,"General Management,Distribution",Closed,0,649
07-26-2021,Mega Buyer,(blank),Company-Admin-Enterprise@mmbcorp.com,"Company-User-Business@bigbuyerinc.com,Company-Admin-Business@bigbuyerinc.com,Antionette.Brundidge@bigbuyerinc.com",(blank),(blank),07-26-2021,"General Management,Customer Service",Completed,0,647
11-06-2022,Mega Buyer,(blank),Company-Admin-Enterprise@mmbcorp.com,Company-Admin-Business@bigbuyerinc.com,Missed product,9876-mock,11-06-2022,Company-Admin-Business@bigbuyerinc.com,Completed,0,4 544
(blank),(blank),(blank),Company-Admin-Enterprise@mmbcorp.com,Company-User-Individual@supersellerllc.com,Eyelet Popover Mini Dress,429478,11-29-2022,Company-User-Individual@supersellerllc.com,In Progress,146,4 618
(blank),(blank),(blank),Company-Admin-Enterprise@mmbcorp.com,Company-User-Individual@supersellerllc.com,(blank),(blank),06-30-2022,Company-User-Individual@supersellerllc.com,Not Started,298,3 083
(blank),(blank),(blank),Company-Admin-Enterprise@mmbcorp.com,Company-User-Individual@supersellerllc.com,(blank),(blank),06-30-2022,Company-User-Individual@supersellerllc.com,Not Started,298,3 086
(blank),(blank),(blank),Company-Admin-Enterprise@mmbcorp.com,Company-User-Individual@supersellerllc.com,(blank),(blank),08-23-2022,Company-User-Individual@supersellerllc.com,Not Started,244,3 545
08-23-2022,(blank),(blank),Company-Admin-Enterprise@mmbcorp.com,Company-User-Individual@supersellerllc.com,(blank),(blank),08-23-2022,Company-User-Individual@supersellerllc.com,Completed,0,3 549
(blank),(blank),(blank),Company-Admin-Enterprise@mmbcorp.com,Company-User-Individual@supersellerllc.com,(blank),(blank),10-03-2022,Company-User-Individual@supersellerllc.com,Closed,30,3 696
(blank),(blank),(blank),Company-Admin-Enterprise@mmbcorp.com,Company-User-Individual@supersellerllc.com,(blank),(blank),04-04-2022,Company-User-Individual@supersellerllc.com,Closed,212,1 642
11-06-2022,Mega Buyer,(blank),Company-Admin-Enterprise@mmbcorp.com,Company-Admin-Business@bigbuyerinc.com,12k OLED Flatscreen TV - 50 Inch,A12-0092G,11-06-2022,Company-Admin-Business@bigbuyerinc.com,Completed,0,4 543
11-06-2022,Mega Buyer,(blank),Company-Admin-Enterprise@mmbcorp.com,Company-Admin-Business@bigbuyerinc.com,Yummy Bread,437829374,11-06-2022,Company-Admin-Business@bigbuyerinc.com,Completed,0,4 545
11-06-2022,Mega Buyer,(blank),Company-Admin-Enterprise@mmbcorp.com,Company-Admin-Business@bigbuyerinc.com,12k OLED Flatscreen TV - 19 Inch,A12-4432F7,11-06-2022,Company-Admin-Business@bigbuyerinc.com,Completed,0,4 542
11-06-2022,Mega Buyer,(blank),Company-Admin-Enterprise@mmbcorp.com,Company-Admin-Business@bigbuyerinc.com,test,test,11-06-2022,Company-Admin-Business@bigbuyerinc.com,Completed,0,4 546
11-06-2022,Mega Buyer,(blank),Company-Admin-Enterprise@mmbcorp.com,Company-Admin-Business@bigbuyerinc.com,12k OLED Flatscreen TV - 50 Inch,A12-0092G,11-06-2022,Company-Admin-Business@bigbuyerinc.com,Completed,0,4 547
11-06-2022,Mega Buyer,(blank),Company-Admin-Enterprise@mmbcorp.com,Company-Admin-Business@bigbuyerinc.com,Missed product,9876-mock,11-06-2022,Company-Admin-Business@bigbuyerinc.com,Completed,0,4 548
(blank),Mega Buyer,(blank),Company-Admin-Enterprise@mmbcorp.com,Company-Admin-Business@bigbuyerinc.com,12k OLED Flatscreen TV - 19 Inch,A12-4432F7,10-12-2022,Company-Admin-Business@bigbuyerinc.com,In Progress,194,4 420
11-06-2022,Mega Buyer,(blank),Company-Admin-Enterprise@mmbcorp.com,Company-Admin-Business@bigbuyerinc.com,test,test,11-06-2022,Company-Admin-Business@bigbuyerinc.com,Completed,0,4 538
11-07-2022,Mega Buyer,(blank),Company-Admin-Enterprise@mmbcorp.com,Company-Admin-Business@bigbuyerinc.com,12k OLED Flatscreen TV - 50 Inch,A12-0092G,11-07-2022,Company-Admin-Business@bigbuyerinc.com,Completed,0,4 561
11-07-2022,Mega Buyer,(blank),Company-Admin-Enterprise@mmbcorp.com,Company-Admin-Business@bigbuyerinc.com,Missed product,9876-mock,11-07-2022,Company-Admin-Business@bigbuyerinc.com,Completed,0,4 562
11-07-2022,Mega Buyer,(blank),Company-Admin-Enterprise@mmbcorp.com,Company-Admin-Business@bigbuyerinc.com,Yummy Bread,437829374,11-07-2022,Company-Admin-Business@bigbuyerinc.com,Completed,0,4 564
11-07-2022,Mega Buyer,(blank),Company-Admin-Enterprise@mmbcorp.com,Company-Admin-Business@bigbuyerinc.com,12k OLED Flatscreen TV - 19 Inch,A12-4432F7,11-07-2022,Company-Admin-Business@bigbuyerinc.com,Completed,0,4 560
11-07-2022,Mega Buyer,(blank),Company-Admin-Enterprise@mmbcorp.com,Company-Admin-Business@bigbuyerinc.com,test,test,11-07-2022,Company-Admin-Business@bigbuyerinc.com,Completed,0,4 563
11-06-2022,Mega Buyer,(blank),Company-Admin-Enterprise@mmbcorp.com,Company-Admin-Business@bigbuyerinc.com,12k OLED Flatscreen TV - 19 Inch,A12-4432F7,11-04-2022,Company-Admin-Business@bigbuyerinc.com,Completed,1,4 533
10-26-2022,Mega Buyer,(blank),Company-Admin-Enterprise@mmbcorp.com,Company-Admin-Business@bigbuyerinc.com,12k OLED Flatscreen TV - 50 Inch,A12-0092G,10-12-2022,Company-Admin-Business@bigbuyerinc.com,Completed,13,4 421
08-25-2021,Mega Buyer,(blank),Company-Admin-Enterprise@mmbcorp.com,Company-Admin-Business@bigbuyerinc.com,test,test,08-25-2021,Company-Admin-Business@bigbuyerinc.com,Completed,0,685
(blank),(blank),(blank),Company-Admin-Enterprise@mmbcorp.com,ludmila.nesvitiy+6@test6.com,new,new,09-02-2022,ludmila.nesvitiy+6@test6.com,In Progress,234,3 633
09-02-2022,(blank),(blank),Company-Admin-Enterprise@mmbcorp.com,ludmila.nesvitiy+6@test6.com,(blank),(blank),09-02-2022,ludmila.nesvitiy+6@test6.com,Completed,0,3 636
(blank),November,1313,Company-Admin-Enterprise@mmbcorp.com,ludmila.nesvitiy@test84.com,(blank),(blank),11-14-2022,Production,Closed,146,4 574
(blank),November,1313,Company-Admin-Enterprise@mmbcorp.com,"ludmila.nesvitiy@test84.com,ludmila.nesvitiy+1@test84.com",(blank),(blank),11-29-2022,"Quality Assurance / Compliance,General Management",Not Started,146,4 620
(blank),November,1313,Company-Admin-Enterprise@mmbcorp.com,"ludmila.nesvitiy@test84.com,ludmila.nesvitiy+1@test84.com",(blank),(blank),10-25-2022,"General Management,Customer Service,Distribution",Closed,0,4 473
(blank),November,1313,Company-Admin-Enterprise@mmbcorp.com,"ludmila.nesvitiy@test84.com,ludmila.nesvitiy@test84.com,ludmila.nesvitiy+1@test84.com",(blank),(blank),11-15-2022,"Production,Sales,General Management",Not Started,160,4 578
(blank),November,1313,Company-Admin-Enterprise@mmbcorp.com,"ludmila.nesvitiy@test84.com,ludmila.nesvitiy+1@test84.com",(blank),(blank),12-02-2022,"Quality Assurance / Compliance,General Management,Sales",Not Started,143,4 624
(blank),November,1313,Company-Admin-Enterprise@mmbcorp.com,"ludmila.nesvitiy@test84.com,ludmila.nesvitiy+1@test84.com",(blank),(blank),11-03-2022,Sales,Closed,158,4 528
(blank),November,1313,Company-Admin-Enterprise@mmbcorp.com,"ludmila.nesvitiy@test84.com,ludmila.nesvitiy+1@test84.com",Filipe Test,222,12-11-2022,General Management,Closed,0,4 645
(blank),November,1313,Company-Admin-Enterprise@mmbcorp.com,"ludmila.nesvitiy@test84.com,ludmila.nesvitiy+1@test84.com",(blank),(blank),11-09-2021,"Distribution,Finance",In Progress,531,931
(blank),November,1313,Company-Admin-Enterprise@mmbcorp.com,ludmila.nesvitiy+1@test84.com,(blank),(blank),01-19-2023,ludmila.nesvitiy+1@test84.com,Closed,55,5 015
(blank),November,1313,Company-Admin-Enterprise@mmbcorp.com,ludmila.nesvitiy+1@test84.com,BiRite Prod 1,13-2123,02-06-2023,ludmila.nesvitiy+1@test84.com,Not Started,77,5 548
(blank),Pillow, 35ggh - 56 ,Company-Admin-Enterprise@mmbcorp.com,ludmila.nesvitiy@test54.com,Pillow,Pillow,09-03-2021,(blank),Waiting for Connection...,598,726
(blank),Pillow, 35ggh - 56 ,Company-Admin-Enterprise@mmbcorp.com,ludmila.nesvitiy@test54.com,(blank),(blank),10-25-2022,"General Management,Customer Service,Distribution",Waiting for Connection...,181,4 472
(blank),Pillow2,3546 - gj,Alesia.Chamblee@mmbcorp.com,ludmila.nesvitiy@test55.com,(blank),(blank),02-16-2022,General Management,Closed,0,1 191
(blank),Pillow2,3546 - gj,Company-Admin-Enterprise@mmbcorp.com,ludmila.nesvitiy@test55.com,(blank),(blank),02-16-2022,General Management,Closed,0,1 193
(blank),Pillow2,3546 - gj,Company-Admin-Enterprise@mmbcorp.com,ludmila.nesvitiy@test55.com,(blank),(blank),11-09-2021,ludmila.nesvitiy@test55.com,Closed,98,922
(blank),Pillow2,3546 - gj,Company-Admin-Enterprise@mmbcorp.com,ludmila.nesvitiy@test55.com,(blank),(blank),11-03-2021,General Management,Closed,104,912
(blank),Pillow2,3546 - gj,Company-Admin-Enterprise@mmbcorp.com,ludmila.nesvitiy@test55.com,DISNEY DK BLU 2X HOODIE,1534400,12-14-2021,General Management,Not Started,496,1 045
(blank),Pillow2,3546 - gj,Company-Admin-Enterprise@mmbcorp.com,ludmila.nesvitiy@test55.com,DISNEY DK BLU 3X HOODIE,1534401,12-14-2021,General Management,Not Started,496,1 046
(blank),Pillow2,3546 - gj,Company-Admin-Enterprise@mmbcorp.com,ludmila.nesvitiy@test55.com,DISNEY GRAY 2X HOODIE,1534382,12-14-2021,General Management,Not Started,496,1 047
(blank),Pillow2,3546 - gj,Company-Admin-Enterprise@mmbcorp.com,ludmila.nesvitiy@test55.com,DISNEY GRAY 3X HOODIE,1534383,12-14-2021,General Management,Not Started,496,1 048
(blank),Pillow2,3546 - gj,Company-Admin-Enterprise@mmbcorp.com,ludmila.nesvitiy@test55.com,DISNEY LT BLU 2X HOODIE,1534408,12-14-2021,General Management,Not Started,496,1 049
(blank),Pillow2,3546 - gj,Company-Admin-Enterprise@mmbcorp.com,ludmila.nesvitiy@test55.com,DISNEY LT BLU 3X HOODIE,1534409,12-14-2021,General Management,Not Started,496,1 050
(blank),Pillow2,3546 - gj,Company-Admin-Enterprise@mmbcorp.com,ludmila.nesvitiy@test55.com,DISNEY PURPLE 2X HOODIE,1534390,12-14-2021,General Management,Not Started,496,1 051
(blank),Pillow2,3546 - gj,Company-Admin-Enterprise@mmbcorp.com,ludmila.nesvitiy@test55.com,DISNEY PURPLE 3X HOODIE,1534391,12-14-2021,General Management,Not Started,496,1 052
12-14-2020,Really Good Furniture Company,777666,Company-Admin-Enterprise@mmbcorp.com,user@costcodemo6.com,Niko 20-piece Patio Estate Collection,9805,12-14-2020,user@costcodemo6.com,Completed,0,242
(blank),Really Good Furniture Company,777666,Company-Admin-Enterprise@mmbcorp.com,"user@costcodemo6.com,user@costcodemo6.com,user@costcodemo6.com",(blank),(blank),08-26-2021,"Customer Service,Distribution,Finance,Human Resources,General Management,Legal,IT,Marketing,Production,Purchasing",Closed,173,700
(blank),Regres,465321,Company-Admin-Enterprise@mmbcorp.com,ludmila.nesvitiy@test82.com,regres,regres4653,11-09-2021,General Management,In Progress,531,930
(blank),Regres,465321,Company-Admin-Enterprise@mmbcorp.com,ludmila.nesvitiy@test82.com,regres,regres4653,01-24-2023,ludmila.nesvitiy@test82.com,Not Started,90,5 022
(blank),Regres,465321,Company-Admin-Enterprise@mmbcorp.com,ludmila.nesvitiy@test82.com,(blank),(blank),11-09-2021,General Management,Closed,0,928
(blank),Regres,465321,Company-Admin-Enterprise@mmbcorp.com,ludmila.nesvitiy@test82.com,(blank),(blank),11-09-2021,Customer Service,In Progress,531,926
(blank),ReportTest3,ReportTest3,Company-Admin-Enterprise@mmbcorp.com,ludmila.nesvitiy@test223.com,(blank),(blank),10-04-2022,General Management,Waiting for Connection...,202,3 704
(blank),ReportTest3,ReportTest3,Company-Admin-Enterprise@mmbcorp.com,ludmila.nesvitiy@test223.com,(blank),(blank),10-04-2022,General Management,Waiting for Connection...,202,3 711
(blank),ReportTestProduct,ReportTestProduct123,Company-Admin-Enterprise@mmbcorp.com,ludmila.nesvitiy@test210.com,ReportTestProduct,ReportTestProduct1,10-04-2022,ludmila.nesvitiy@test210.com,Not Started,202,3 699
(blank),ReportTestProduct,ReportTestProduct123,Company-Admin-Enterprise@mmbcorp.com,ludmila.nesvitiy@test210.com,(blank),(blank),10-04-2022,"Customer Service,Distribution,Finance",Closed,30,3 706
(blank),ReportTestProduct,ReportTestProduct123,Company-Admin-Enterprise@mmbcorp.com,"ludmila.nesvitiy@test210.com,ludmila.nesvitiy@test210.com",(blank),(blank),10-04-2022,"General Management,Customer Service,Distribution,Finance,Human Resources,IT,Marketing,Legal,Operations,Purchasing,Production,Quality Assurance / Compliance,Research & Development,Sales",Closed,30,3 701
(blank),ReportTestProduct,ReportTestProduct123,Company-Admin-Enterprise@mmbcorp.com,ludmila.nesvitiy@test210.com,(blank),(blank),10-04-2022,ludmila.nesvitiy@test210.com,Not Started,202,3 700
(blank),ReportTestProduct,ReportTestProduct123,Company-Admin-Enterprise@mmbcorp.com,ludmila.nesvitiy@test210.com,(blank),(blank),10-04-2022,ludmila.nesvitiy@test210.com,Closed,29,3 709
(blank),ReportTestProduct,ReportTestProduct123,Company-Admin-Enterprise@mmbcorp.com,ludmila.nesvitiy@test210.com,ReportTestProduct,ReportTestProduct1,10-04-2022,General Management,Not Started,202,3 697
(blank),ReportTestProduct,ReportTestProduct123,Company-Admin-Enterprise@mmbcorp.com,ludmila.nesvitiy@test210.com,ReportTestProduct,ReportTestProduct1,10-04-2022,ludmila.nesvitiy@test210.com,Not Started,202,3 708
(blank),ReportTestProduct,ReportTestProduct123,Company-Admin-Enterprise@mmbcorp.com,ludmila.nesvitiy@test210.com,ReportTestProduct,ReportTestProduct1,10-04-2022,"Customer Service,Distribution,Quality Assurance / Compliance",Not Started,202,3 712
(blank),ReportTestProduct,ReportTestProduct123,Company-Admin-Enterprise@mmbcorp.com,ludmila.nesvitiy@test210.com,ReportTestProduct,ReportTestProduct1,10-04-2022,ludmila.nesvitiy@test210.com,Not Started,202,3 703
(blank),ReportTestProduct,ReportTestProduct123,Company-Admin-Enterprise@mmbcorp.com,ludmila.nesvitiy@test210.com,(blank),(blank),10-04-2022,ludmila.nesvitiy@test210.com,Not Started,202,3 707
10-05-2022,ReportTestProduct2,ReportTestProduct2,Company-Admin-Enterprise@mmbcorp.com,ludmila.nesvitiy@test224.com,Prod2,Prod2,10-05-2022,General Management,Completed,0,3 715
10-05-2022,ReportTestProduct2,ReportTestProduct2,Company-Admin-Enterprise@mmbcorp.com,ludmila.nesvitiy@test224.com,ReportTestProduct2,ReportTestProduct2,10-05-2022,General Management,Completed,0,3 716
10-05-2022,ReportTestProduct2,ReportTestProduct2,Company-Admin-Enterprise@mmbcorp.com,ludmila.nesvitiy@test224.com,Prod3,prod3,10-05-2022,General Management,Completed,0,3 714
(blank),ReportTestProduct2,ReportTestProduct2,Company-Admin-Enterprise@mmbcorp.com,ludmila.nesvitiy@test224.com,(blank),(blank),10-04-2022,General Management,Closed,30,3 702
(blank),ReportTestProduct2,ReportTestProduct2,Company-Admin-Enterprise@mmbcorp.com,ludmila.nesvitiy@test224.com,(blank),(blank),10-04-2022,General Management,Closed,30,3 705
(blank),ReportTestProduct2,ReportTestProduct2,Company-Admin-Enterprise@mmbcorp.com,ludmila.nesvitiy@test224.com,(blank),(blank),10-04-2022,"Customer Service,Distribution,Finance",Closed,29,3 710
(blank),ReportTestProduct2,ReportTestProduct2,Company-Admin-Enterprise@mmbcorp.com,ludmila.nesvitiy@test224.com,ReportTestProduct2,ReportTestProduct2,10-04-2022,General Management,In Progress,202,3 698
(blank),ReportTestProduct2,ReportTestProduct2,Company-Admin-Enterprise@mmbcorp.com,ludmila.nesvitiy@test224.com,ReportTestProduct2,ReportTestProduct2,10-04-2022,General Management,Not Started,202,3 713
12-17-2020,Selling Company,1828884,Company-Admin-Enterprise@mmbcorp.com,user@costcodemo8.com,Vellux Sheared Mink Blanket,117521,12-17-2020,user@costcodemo8.com,Completed,0,287
12-17-2020,Selling Company,1828884,Company-Admin-Enterprise@mmbcorp.com,user@costcodemo8.com,Vellux Plush Lux Blanket,117522,12-17-2020,user@costcodemo8.com,Completed,0,285
12-17-2020,Selling Company,1828884,Company-Admin-Enterprise@mmbcorp.com,user@costcodemo8.com,Vellux Plush Micro Mink Blanket,117520,12-17-2020,user@costcodemo8.com,Completed,0,286
(blank),Selling Company,1828884,Company-Admin-Enterprise@mmbcorp.com,"shawn.cady+333@costcodemo8.com,user@costcodemo8.com",AIKEN BARREL CHAIR,1500211,03-29-2023,General Management,Closed,11,5 573
(blank),Selling Company,1828884,Company-Admin-Enterprise@mmbcorp.com,"shawn.cady+333@costcodemo8.com,user@costcodemo8.com",AIKEN BARREL CHAIR,1500209,03-29-2023,General Management,Not Started,26,5 572
02-13-2023,Shark,SharkShark,Company-Admin-Enterprise@mmbcorp.com,ludmila.nesvitiy@test261.com,shark,shark,02-13-2023,General Management,Completed,0,5 566
02-13-2023,Shark,SharkShark,Company-Admin-Enterprise@mmbcorp.com,ludmila.nesvitiy@test261.com,(blank),(blank),02-13-2023,General Management,Completed,0,5 565
(blank),Shark,SharkShark,Company-Admin-Enterprise@mmbcorp.com,ludmila.nesvitiy@test261.com,shark,shark,08-04-2021,General Management,Not Started,628,654
(blank),SixtySixCo,New-000-1,Company-Admin-Enterprise@mmbcorp.com,(blank),(blank),(blank),10-27-2022,"General Management,Finance",Waiting for Connection...,179,4 477
(blank),SMM,123123,Company-Admin-Enterprise@mmbcorp.com,ludmila.nesvitiy@test101.com,(blank),(blank),01-19-2023,ludmila.nesvitiy@test101.com,Not Started,95,5 016
(blank),SMM,123123,Company-Admin-Enterprise@mmbcorp.com,ludmila.nesvitiy@test101.com,(blank),(blank),09-08-2022,ludmila.nesvitiy@test101.com,Not Started,228,3 658
(blank),SMM,123123,Company-Admin-Enterprise@mmbcorp.com,ludmila.nesvitiy@test101.com,(blank),(blank),09-07-2022,ludmila.nesvitiy@test101.com,Not Started,229,3 649
(blank),SMM,123123,Company-Admin-Enterprise@mmbcorp.com,ludmila.nesvitiy@test101.com,Test1313,test1313,01-18-2023,ludmila.nesvitiy@test101.com,Not Started,96,5 004
(blank),SMM,123123,Company-Admin-Enterprise@mmbcorp.com,ludmila.nesvitiy@test101.com,(blank),(blank),09-09-2022,ludmila.nesvitiy@test101.com,Not Started,227,3 663
(blank),SMM,123123,Company-Admin-Enterprise@mmbcorp.com,ludmila.nesvitiy@test101.com,(blank),(blank),01-17-2023,ludmila.nesvitiy@test101.com,Not Started,97,5 002
(blank),SMM,123123,Company-Admin-Enterprise@mmbcorp.com,ludmila.nesvitiy@test101.com,(blank),(blank),01-17-2023,ludmila.nesvitiy@test101.com,Not Started,97,5 003
(blank),SMM,123123,Company-Admin-Enterprise@mmbcorp.com,ludmila.nesvitiy@test101.com,(blank),(blank),01-17-2023,ludmila.nesvitiy@test101.com,Not Started,97,5 001
08-24-2022,SMM,123123,Company-Admin-Enterprise@mmbcorp.com,ludmila.nesvitiy@test101.com,(blank),(blank),08-24-2022,ludmila.nesvitiy@test101.com,Completed,0,3 550
(blank),SMM,123123,Company-Admin-Enterprise@mmbcorp.com,ludmila.nesvitiy@test101.com,Test1313,test1313,08-24-2022,ludmila.nesvitiy@test101.com,In Progress,243,3 551
(blank),Squirel,456123,Company-Admin-Enterprise@mmbcorp.com,"ludmila.nesvitiy@test35.com,ludmila.nesvitiy@test35.com,user@test35.com,user@test35.com",(blank),(blank),08-26-2021,"Customer Service,Distribution,Finance,Human Resources,General Management,Legal,IT,Marketing,Production,Purchasing",Closed,173,701
(blank),Squirel,456123,Company-Admin-Enterprise@mmbcorp.com,ludmila.nesvitiy@test35.com,(blank),(blank),07-26-2021,ludmila.nesvitiy@test35.com,Closed,0,646
